Order,Lock,Vuser,DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
6,Pessimistic Lock,500,2026-04-13 09:26:33,1,9,0,11.222,2.149,4.5,165.0,742.5,9,0,3.556,5.111
6,Pessimistic Lock,500,2026-04-13 09:26:35,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
6,Pessimistic Lock,800,2026-04-13 09:37:41,709,93,0,10.957,7.567,46.5,81.0,3766.5,0,0,2.505,4.129
6,Pessimistic Lock,800,2026-04-13 09:37:43,418,319,0,741.881,392.899,159.5,136.824,21823.5,212,0,246.317,356.777
6,Pessimistic Lock,800,2026-04-13 09:37:45,40,365,0,544.69,371.971,182.5,165.0,30112.5,365,0,152.858,217.329
6,Pessimistic Lock,800,2026-04-13 09:37:47,2,21,0,7.0,2.76,10.5,165.0,1732.5,21,0,1.905,3.0
6,Pessimistic Lock,800,2026-04-13 09:37:49,1,1,0,12.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
6,Pessimistic Lock,800,2026-04-13 09:37:51,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
6,Pessimistic Lock,1000,2026-04-13 09:48:53,654,417,0,388.554,331.393,208.5,124.712,26002.5,217,0,182.247,232.859
6,Pessimistic Lock,1000,2026-04-13 09:48:55,425,205,0,473.01,412.456,102.5,165.0,16912.5,205,0,122.844,181.717
6,Pessimistic Lock,1000,2026-04-13 09:48:57,25,362,0,738.649,427.677,181.0,165.0,29865.0,362,0,255.334,346.605
6,Pessimistic Lock,1000,2026-04-13 09:48:59,2,15,0,5.933,2.294,7.5,165.0,1237.5,15,0,1.4,2.4
6,Pessimistic Lock,1000,2026-04-13 09:49:01,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
6,Spin Lock,500,2026-04-13 09:59:59,417,170,0,255.024,258.433,85.0,74.0,6290.0,0,0,98.406,123.853
6,Spin Lock,500,2026-04-13 10:00:01,44,303,0,508.396,411.375,151.5,155.99,23632.5,273,0,120.099,152.195
6,Spin Lock,500,2026-04-13 10:00:03,8,21,0,9.476,4.136,10.5,165.0,1732.5,21,0,2.429,3.619
6,Spin Lock,500,2026-04-13 10:00:05,0,6,0,8.167,3.131,3.0,165.0,495.0,6,0,2.667,3.833
6,Spin Lock,800,2026-04-13 10:11:02,721,79,0,72.051,75.438,39.5,74.0,2923.0,0,0,17.861,32.797
6,Spin Lock,800,2026-04-13 10:11:04,512,293,0,543.689,344.409,146.5,127.42,18667.0,172,0,156.321,187.986
6,Spin Lock,800,2026-04-13 10:11:06,34,404,0,788.515,529.411,202.0,165.0,33330.0,404,0,235.267,285.809
6,Spin Lock,800,2026-04-13 10:11:08,4,22,0,7.864,4.455,11.0,165.0,1815.0,22,0,2.091,3.182
6,Spin Lock,800,2026-04-13 10:11:10,0,2,0,7.0,2.0,1.0,165.0,165.0,2,0,2.0,3.0
6,Spin Lock,1000,2026-04-13 10:22:12,917,83,0,15.265,10.18,41.5,74.0,3071.0,0,0,2.687,5.627
6,Spin Lock,1000,2026-04-13 10:22:14,533,384,0,855.706,599.453,192.0,137.273,26356.5,267,0,208.099,263.63
6,Spin Lock,1000,2026-04-13 10:22:16,147,386,0,877.834,612.816,193.0,165.0,31845.0,386,0,241.088,288.935
6,Spin Lock,1000,2026-04-13 10:22:18,19,128,0,333.469,380.471,64.0,165.0,10560.0,128,0,110.648,142.562
6,Spin Lock,1000,2026-04-13 10:22:20,4,15,0,9.133,3.862,7.5,165.0,1237.5,15,0,2.067,3.267
6,Spin Lock,1000,2026-04-13 10:22:22,1,3,0,9.667,1.247,1.5,165.0,247.5,3,0,3.0,4.333
6,Spin Lock,1000,2026-04-13 10:22:24,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,4.0,6.0
6,Pub/Sub Lock,500,2026-04-13 10:33:18,412,154,0,111.104,147.817,77.0,77.0,5929.0,0,0,33.675,45.519
6,Pub/Sub Lock,500,2026-04-13 10:33:20,310,125,0,472.792,336.315,62.5,132.616,8288.5,79,0,146.856,165.496
6,Pub/Sub Lock,500,2026-04-13 10:33:22,46,197,0,162.909,192.91,98.5,165.0,16252.5,197,0,53.69,73.513
6,Pub/Sub Lock,500,2026-04-13 10:33:24,6,20,0,8.1,2.256,10.0,165.0,1650.0,20,0,2.35,3.4
6,Pub/Sub Lock,500,2026-04-13 10:33:26,0,4,0,7.0,1.225,2.0,165.0,330.0,4,0,2.0,3.0
6,Pub/Sub Lock,800,2026-04-13 10:44:24,568,232,0,247.716,213.784,116.0,89.138,10340.0,32,0,103.121,145.828
6,Pub/Sub Lock,800,2026-04-13 10:44:26,137,517,0,721.954,494.269,258.5,165.0,42652.5,517,0,191.551,258.627
6,Pub/Sub Lock,800,2026-04-13 10:44:28,10,45,0,6.089,1.631,22.5,165.0,3712.5,45,0,1.578,2.489
6,Pub/Sub Lock,800,2026-04-13 10:44:30,2,4,0,8.75,2.947,2.0,165.0,330.0,4,0,2.25,3.25
